year,month,day,jam_observasi,sheet_bulan,ketinggian,arah_deg,kecepatan
2025,7,31,06 UTC,JUL,4000,55.0,5.0
2025,7,31,06 UTC,JUL,5000,30.0,4.0
2025,7,31,06 UTC,JUL,6000,50.0,7.0
2025,7,31,06 UTC,JUL,7000,70.0,6.0
2025,7,31,06 UTC,JUL,8000,75.0,7.0
2025,7,31,06 UTC,JUL,9000,80.0,8.0
2025,7,31,06 UTC,JUL,10000,80.0,9.0
2025,8,1,06 UTC,AGT,SURFACE,120.0,8.0
2025,8,1,06 UTC,AGT,1000,160.0,2.0
2025,8,1,06 UTC,AGT,2000,115.0,5.0
2025,8,1,06 UTC,AGT,3000,105.0,8.0
2025,8,1,06 UTC,AGT,4000,90.0,8.0
2025,8,1,06 UTC,AGT,5000,80.0,4.0
2025,8,1,06 UTC,AGT,6000,345.0,2.0
2025,8,1,06 UTC,AGT,7000,30.0,3.0
2025,8,1,06 UTC,AGT,8000,85.0,2.0
2025,8,1,06 UTC,AGT,9000,40.0,7.0
2025,8,1,06 UTC,AGT,10000,55.0,6.0
2025,8,2,06 UTC,AGT,SURFACE,110.0,8.0
2025,8,2,06 UTC,AGT,1000,95.0,9.0
2025,8,2,06 UTC,AGT,2000,95.0,10.0
2025,8,2,06 UTC,AGT,3000,105.0,11.0
2025,8,2,06 UTC,AGT,4000,100.0,11.0
2025,8,2,06 UTC,AGT,5000,85.0,12.0
2025,8,2,06 UTC,AGT,6000,90.0,11.0
2025,8,2,06 UTC,AGT,7000,100.0,12.0
2025,8,3,06 UTC,AGT,SURFACE,60.0,6.0
2025,8,3,06 UTC,AGT,1000,80.0,9.0
2025,8,3,06 UTC,AGT,2000,100.0,7.0
2025,8,3,06 UTC,AGT,3000,95.0,7.0
2025,8,3,06 UTC,AGT,4000,95.0,5.0
2025,8,3,06 UTC,AGT,5000,80.0,5.0
2025,8,3,06 UTC,AGT,6000,80.0,5.0
2025,8,4,06 UTC,AGT,SURFACE,80.0,6.0
2025,8,4,06 UTC,AGT,1000,90.0,8.0
2025,8,4,06 UTC,AGT,2000,85.0,13.0
2025,8,4,06 UTC,AGT,3000,85.0,15.0
2025,8,4,06 UTC,AGT,4000,90.0,13.0
2025,8,4,06 UTC,AGT,5000,90.0,13.0
2025,8,4,06 UTC,AGT,6000,90.0,16.0
2025,8,4,06 UTC,AGT,7000,96.0,14.0
2025,8,4,06 UTC,AGT,8000,145.0,15.0
2025,8,5,06 UTC,AGT,SURFACE,80.0,6.0
2025,8,5,06 UTC,AGT,1000,85.0,11.0
2025,8,5,06 UTC,AGT,2000,170.0,2.0
2025,8,5,06 UTC,AGT,3000,285.0,4.0
2025,8,5,06 UTC,AGT,4000,255.0,7.0
2025,8,5,06 UTC,AGT,5000,200.0,6.0
2025,8,5,06 UTC,AGT,6000,210.0,5.0
2025,8,5,06 UTC,AGT,7000,220.0,4.0
2025,8,5,06 UTC,AGT,8000,245.0,1.0
2025,8,6,06 UTC,AGT,SURFACE,100.0,6.0
2025,8,6,06 UTC,AGT,1000,120.0,1.0
2025,8,6,06 UTC,AGT,2000,145.0,1.0
2025,8,6,06 UTC,AGT,3000,120.0,3.0
2025,8,6,06 UTC,AGT,4000,125.0,2.0
2025,8,6,06 UTC,AGT,5000,145.0,3.0
2025,8,6,06 UTC,AGT,6000,190.0,3.0
2025,8,6,06 UTC,AGT,7000,170.0,2.0
2025,8,6,06 UTC,AGT,8000,195.0,1.0
2025,8,6,06 UTC,AGT,9000,180.0,3.0
2025,8,6,06 UTC,AGT,10000,140.0,1.0
2025,8,7,06 UTC,AGT,SURFACE,70.0,6.0
2025,8,7,06 UTC,AGT,1000,80.0,3.0
2025,8,7,06 UTC,AGT,2000,120.0,4.0
2025,8,7,06 UTC,AGT,3000,125.0,4.0
2025,8,7,06 UTC,AGT,4000,145.0,3.0
2025,8,7,06 UTC,AGT,5000,150.0,5.0
2025,8,7,06 UTC,AGT,6000,140.0,4.0
2025,8,7,06 UTC,AGT,7000,25.0,4.0
2025,8,7,06 UTC,AGT,8000,95.0,10.0
2025,8,7,06 UTC,AGT,9000,130.0,8.0
2025,8,8,06 UTC,AGT,SURFACE,60.0,6.0
2025,8,8,06 UTC,AGT,1000,80.0,10.0
2025,8,8,06 UTC,AGT,2000,70.0,12.0
2025,8,8,06 UTC,AGT,3000,50.0,1.0
2025,8,8,06 UTC,AGT,4000,245.0,6.0
2025,8,8,06 UTC,AGT,5000,225.0,5.0
2025,8,9,06 UTC,AGT,SURFACE,80.0,7.0
2025,8,9,06 UTC,AGT,1000,95.0,5.0
2025,8,9,06 UTC,AGT,2000,115.0,5.0
2025,8,9,06 UTC,AGT,3000,125.0,6.0
2025,8,9,06 UTC,AGT,4000,125.0,7.0
2025,8,9,06 UTC,AGT,5000,140.0,5.0
2025,8,9,06 UTC,AGT,6000,170.0,4.0
2025,8,9,06 UTC,AGT,7000,345.0,5.0
2025,8,9,06 UTC,AGT,8000,255.0,8.0
2025,8,9,06 UTC,AGT,9000,335.0,10.0
2025,8,10,06 UTC,AGT,SURFACE,100.0,4.0
2025,8,10,06 UTC,AGT,1000,60.0,8.0
2025,8,10,06 UTC,AGT,2000,115.0,6.0
2025,8,10,06 UTC,AGT,3000,125.0,5.0
2025,8,10,06 UTC,AGT,4000,135.0,5.0
2025,8,10,06 UTC,AGT,5000,100.0,10.0
2025,8,10,06 UTC,AGT,6000,90.0,8.0
2025,8,10,06 UTC,AGT,7000,85.0,12.0
2025,8,10,06 UTC,AGT,8000,90.0,12.0
2025,8,10,06 UTC,AGT,9000,160.0,7.0
2025,8,10,06 UTC,AGT,10000,130.0,14.0
2025,8,11,06 UTC,AGT,SURFACE,90.0,7.0
2025,8,11,06 UTC,AGT,1000,125.0,3.0
2025,8,11,06 UTC,AGT,2000,150.0,5.0
2025,8,11,06 UTC,AGT,3000,130.0,4.0
2025,8,11,06 UTC,AGT,4000,135.0,3.0
2025,8,11,06 UTC,AGT,5000,95.0,4.0
2025,8,11,06 UTC,AGT,6000,90.0,7.0
2025,8,11,06 UTC,AGT,7000,80.0,5.0
2025,8,11,06 UTC,AGT,8000,85.0,4.0
2025,8,11,06 UTC,AGT,9000,80.0,2.0
2025,8,11,06 UTC,AGT,10000,50.0,4.0
2025,8,12,06 UTC,AGT,SURFACE,70.0,8.0
2025,8,12,06 UTC,AGT,1000,65.0,8.0
2025,8,12,06 UTC,AGT,2000,100.0,12.0
2025,8,12,06 UTC,AGT,3000,120.0,13.0
2025,8,12,06 UTC,AGT,4000,140.0,12.0
2025,8,12,06 UTC,AGT,5000,140.0,13.0
2025,8,12,06 UTC,AGT,6000,145.0,9.0
2025,8,12,06 UTC,AGT,7000,135.0,6.0
2025,8,12,06 UTC,AGT,8000,75.0,14.0
2025,8,12,06 UTC,AGT,9000,40.0,12.0
2025,8,13,06 UTC,AGT,SURFACE,80.0,8.0
2025,8,13,06 UTC,AGT,1000,105.0,2.0
2025,8,13,06 UTC,AGT,2000,140.0,3.0
2025,8,13,06 UTC,AGT,3000,110.0,8.0
2025,8,13,06 UTC,AGT,4000,100.0,9.0
2025,8,13,06 UTC,AGT,5000,100.0,7.0
2025,8,14,06 UTC,AGT,SURFACE,90.0,8.0
2025,8,14,06 UTC,AGT,1000,105.0,14.0
2025,8,14,06 UTC,AGT,2000,100.0,14.0
2025,8,14,06 UTC,AGT,3000,110.0,12.0
2025,8,14,06 UTC,AGT,4000,105.0,10.0
2025,8,14,06 UTC,AGT,5000,85.0,6.0
2025,8,14,06 UTC,AGT,6000,105.0,3.0
2025,8,14,06 UTC,AGT,7000,305.0,1.0
2025,8,14,06 UTC,AGT,8000,0.0,0.0
2025,8,14,06 UTC,AGT,9000,215.0,4.0
2025,8,14,06 UTC,AGT,10000,165.0,3.0
2025,8,15,06 UTC,AGT,SURFACE,90.0,8.0
2025,8,15,06 UTC,AGT,1000,65.0,9.0
2025,8,15,06 UTC,AGT,2000,80.0,10.0
2025,8,15,06 UTC,AGT,3000,90.0,10.0
2025,8,15,06 UTC,AGT,4000,100.0,9.0
2025,8,15,06 UTC,AGT,5000,75.0,9.0
2025,8,15,06 UTC,AGT,6000,60.0,13.0
2025,8,15,06 UTC,AGT,7000,115.0,9.0
2025,8,15,06 UTC,AGT,8000,110.0,8.0
2025,8,15,06 UTC,AGT,9000,125.0,9.0
2025,8,15,06 UTC,AGT,10000,130.0,10.0
2025,8,16,06 UTC,AGT,SURFACE,100.0,9.0
2025,8,16,06 UTC,AGT,1000,130.0,5.0
2025,8,16,06 UTC,AGT,2000,105.0,7.0
2025,8,16,06 UTC,AGT,3000,145.0,7.0
2025,8,16,06 UTC,AGT,4000,135.0,6.0
2025,8,16,06 UTC,AGT,5000,95.0,5.0
2025,8,16,06 UTC,AGT,6000,85.0,6.0
2025,8,16,06 UTC,AGT,7000,35.0,4.0
2025,8,16,06 UTC,AGT,8000,40.0,5.0
2025,8,16,06 UTC,AGT,9000,15.0,3.0
2025,8,16,06 UTC,AGT,10000,320.0,2.0
2025,8,16,06 UTC,AGT,11000,5.0,1.0
2025,8,17,06 UTC,AGT,SURFACE,100.0,8.0
2025,8,17,06 UTC,AGT,1000,100.0,5.0
2025,8,17,06 UTC,AGT,2000,95.0,8.0
2025,8,17,06 UTC,AGT,3000,100.0,8.0
2025,8,17,06 UTC,AGT,4000,100.0,7.0
2025,8,17,06 UTC,AGT,5000,115.0,9.0
2025,8,17,06 UTC,AGT,6000,110.0,7.0
2025,8,17,06 UTC,AGT,7000,115.0,6.0
2025,8,18,06 UTC,AGT,SURFACE,90.0,8.0
2025,8,18,06 UTC,AGT,1000,90.0,5.0
2025,8,18,06 UTC,AGT,2000,85.0,16.0
2025,8,18,06 UTC,AGT,3000,90.0,14.0
2025,8,18,06 UTC,AGT,4000,95.0,12.0
2025,8,18,06 UTC,AGT,5000,75.0,12.0
2025,8,18,06 UTC,AGT,6000,70.0,11.0
2025,8,18,06 UTC,AGT,7000,80.0,9.0
2025,8,19,06 UTC,AGT,SURFACE,90.0,9.0
2025,8,19,06 UTC,AGT,1000,100.0,7.0
2025,8,19,06 UTC,AGT,2000,85.0,4.0
2025,8,19,06 UTC,AGT,3000,85.0,10.0
2025,8,19,06 UTC,AGT,4000,90.0,12.0
2025,8,19,06 UTC,AGT,5000,90.0,9.0
2025,8,19,06 UTC,AGT,6000,85.0,10.0
2025,8,19,06 UTC,AGT,7000,85.0,10.0
2025,8,19,06 UTC,AGT,8000,75.0,7.0
2025,8,19,06 UTC,AGT,9000,60.0,6.0
2025,8,19,06 UTC,AGT,10000,30.0,5.0
2025,8,20,06 UTC,AGT,SURFACE,70.0,5.0
2025,8,20,06 UTC,AGT,1000,80.0,7.0
2025,8,20,06 UTC,AGT,2000,65.0,4.0
2025,8,20,06 UTC,AGT,3000,5.0,1.0
2025,8,20,06 UTC,AGT,4000,265.0,4.0
2025,8,20,06 UTC,AGT,5000,250.0,6.0
2025,8,20,06 UTC,AGT,6000,20.0,3.0
2025,8,20,06 UTC,AGT,7000,5.0,4.0
2025,8,20,06 UTC,AGT,8000,355.0,8.0
2025,8,21,06 UTC,AGT,SURFACE,80.0,5.0
2025,8,21,06 UTC,AGT,1000,350.0,1.0
2025,8,21,06 UTC,AGT,2000,45.0,1.0
2025,8,21,06 UTC,AGT,3000,20.0,1.0
2025,8,21,06 UTC,AGT,4000,355.0,2.0
2025,8,21,06 UTC,AGT,5000,220.0,2.0
2025,8,21,06 UTC,AGT,6000,140.0,4.0
2025,8,21,06 UTC,AGT,7000,200.0,2.0
2025,8,21,06 UTC,AGT,8000,315.0,1.0
2025,8,21,06 UTC,AGT,9000,0.0,0.0
2025,8,21,06 UTC,AGT,10000,90.0,2.0
2025,8,21,06 UTC,AGT,11000,140.0,3.0
2025,8,22,06 UTC,AGT,SURFACE,100.0,7.0
2025,8,22,06 UTC,AGT,1000,75.0,9.0
2025,8,22,06 UTC,AGT,2000,70.0,7.0
2025,8,22,06 UTC,AGT,3000,360.0,1.0
2025,8,22,06 UTC,AGT,4000,275.0,4.0
2025,8,22,06 UTC,AGT,6000,340.0,2.0
2025,8,22,06 UTC,AGT,7000,50.0,1.0
2025,8,22,06 UTC,AGT,8000,250.0,4.0
2025,8,22,06 UTC,AGT,9000,245.0,2.0
2025,8,23,06 UTC,AGT,SURFACE,90.0,7.0
2025,8,23,06 UTC,AGT,1000,90.0,3.0
2025,8,23,06 UTC,AGT,2000,75.0,7.0
2025,8,23,06 UTC,AGT,3000,90.0,7.0
2025,8,23,06 UTC,AGT,4000,85.0,6.0
2025,8,24,06 UTC,AGT,SURFACE,60.0,6.0
2025,8,24,06 UTC,AGT,1000,85.0,5.0
2025,8,24,06 UTC,AGT,2000,110.0,7.0
2025,8,24,06 UTC,AGT,3000,105.0,4.0
2025,8,24,06 UTC,AGT,4000,0.0,0.0
2025,8,24,06 UTC,AGT,5000,285.0,2.0
2025,8,24,06 UTC,AGT,6000,285.0,3.0
2025,8,24,06 UTC,AGT,7000,275.0,5.0
2025,8,24,06 UTC,AGT,8000,255.0,4.0
2025,8,25,06 UTC,AGT,SURFACE,70.0,5.0
2025,8,25,06 UTC,AGT,1000,70.0,9.0
2025,8,25,06 UTC,AGT,2000,50.0,16.0
2025,8,25,06 UTC,AGT,3000,50.0,17.0
2025,8,25,06 UTC,AGT,4000,15.0,7.0
2025,8,25,06 UTC,AGT,5000,20.0,7.0
2025,8,25,06 UTC,AGT,6000,85.0,7.0
2025,8,25,06 UTC,AGT,7000,105.0,6.0
2025,8,25,06 UTC,AGT,8000,115.0,7.0
2025,8,25,06 UTC,AGT,9000,100.0,6.0
2025,8,25,06 UTC,AGT,10000,115.0,8.0
2025,8,26,06 UTC,AGT,SURFACE,100.0,5.0
2025,8,26,06 UTC,AGT,1000,140.0,2.0
2025,8,26,06 UTC,AGT,2000,155.0,5.0
2025,8,26,06 UTC,AGT,3000,125.0,7.0
2025,8,26,06 UTC,AGT,4000,115.0,6.0
2025,8,26,06 UTC,AGT,5000,100.0,5.0
2025,8,26,06 UTC,AGT,6000,100.0,8.0
2025,8,26,06 UTC,AGT,7000,80.0,11.0
2025,8,26,06 UTC,AGT,8000,105.0,6.0
2025,8,26,06 UTC,AGT,9000,95.0,3.0
2025,8,26,06 UTC,AGT,10000,115.0,5.0
2025,8,27,06 UTC,AGT,SURFACE,100.0,6.0
2025,8,27,06 UTC,AGT,1000,125.0,5.0
2025,8,27,06 UTC,AGT,2000,135.0,5.0
2025,8,27,06 UTC,AGT,3000,135.0,3.0
2025,8,27,06 UTC,AGT,4000,270.0,4.0
2025,8,27,06 UTC,AGT,5000,235.0,3.0
2025,8,27,06 UTC,AGT,6000,345.0,1.0
2025,8,27,06 UTC,AGT,7000,205.0,1.0
2025,8,28,06 UTC,AGT,SURFACE,80.0,5.0
2025,8,28,06 UTC,AGT,1000,80.0,8.0
2025,8,28,06 UTC,AGT,2000,45.0,1.0
2025,8,28,06 UTC,AGT,3000,140.0,5.0
2025,8,28,06 UTC,AGT,4000,120.0,4.0
2025,8,28,06 UTC,AGT,5000,130.0,8.0
2025,8,28,06 UTC,AGT,6000,145.0,4.0
2025,8,29,06 UTC,AGT,SURFACE,90.0,10.0
2025,8,29,06 UTC,AGT,1000,105.0,8.0
2025,8,29,06 UTC,AGT,2000,100.0,5.0
2025,8,29,06 UTC,AGT,3000,100.0,6.0
2025,8,29,06 UTC,AGT,4000,100.0,6.0
2025,8,29,06 UTC,AGT,5000,95.0,5.0
2025,8,29,06 UTC,AGT,6000,100.0,7.0
2025,8,29,06 UTC,AGT,7000,80.0,9.0
2025,8,29,06 UTC,AGT,8000,65.0,10.0
2025,8,31,06 UTC,AGT,SURFACE,110.0,5.0
2025,8,31,06 UTC,AGT,1000,140.0,2.0
2025,8,31,06 UTC,AGT,2000,145.0,6.0
2025,8,31,06 UTC,AGT,3000,115.0,8.0
2025,8,31,06 UTC,AGT,4000,95.0,4.0
2025,8,31,06 UTC,AGT,5000,90.0,12.0
2025,8,31,06 UTC,AGT,6000,80.0,8.0
2025,8,31,06 UTC,AGT,7000,60.0,7.0
2025,8,31,06 UTC,AGT,8000,75.0,7.0
2025,8,31,06 UTC,AGT,9000,60.0,5.0
2025,8,31,06 UTC,AGT,10000,105.0,3.0
2025,8,31,06 UTC,AGT,11000,90.0,1.0
2025,9,1,06 UTC,SEP,SURFACE,100.0,2.0
2025,9,1,06 UTC,SEP,1000,90.0,9.0
2025,9,1,06 UTC,SEP,2000,95.0,13.0
2025,9,1,06 UTC,SEP,3000,95.0,18.0
2025,9,1,06 UTC,SEP,4000,95.0,15.0
2025,9,1,06 UTC,SEP,5000,105.0,11.0
2025,9,1,06 UTC,SEP,6000,120.0,10.0
2025,9,1,06 UTC,SEP,7000,105.0,9.0
2025,9,2,06 UTC,SEP,SURFACE,90.0,14.0
2025,9,2,06 UTC,SEP,1000,105.0,23.0
2025,9,2,06 UTC,SEP,2000,105.0,35.0
2025,9,2,06 UTC,SEP,3000,100.0,29.0
2025,9,2,06 UTC,SEP,4000,90.0,14.0
2025,9,3,06 UTC,SEP,SURFACE,90.0,10.0
2025,9,3,06 UTC,SEP,1000,105.0,16.0
2025,9,3,06 UTC,SEP,2000,85.0,17.0
2025,9,3,06 UTC,SEP,3000,90.0,20.0
2025,9,3,06 UTC,SEP,4000,80.0,20.0
2025,9,3,06 UTC,SEP,5000,70.0,21.0
2025,9,3,06 UTC,SEP,6000,75.0,23.0
2025,9,3,06 UTC,SEP,7000,85.0,31.0
2025,9,3,06 UTC,SEP,8000,90.0,25.0
2025,9,3,06 UTC,SEP,9000,100.0,24.0
2025,9,4,06 UTC,SEP,SURFACE,80.0,6.0
2025,9,4,06 UTC,SEP,1000,115.0,6.0
2025,9,4,06 UTC,SEP,2000,95.0,10.0
2025,9,4,06 UTC,SEP,3000,95.0,12.0
2025,9,4,06 UTC,SEP,4000,80.0,6.0
2025,9,4,06 UTC,SEP,5000,65.0,6.0
2025,9,4,06 UTC,SEP,6000,50.0,4.0
2025,9,4,06 UTC,SEP,7000,60.0,11.0
2025,9,4,06 UTC,SEP,8000,60.0,15.0
2025,9,4,06 UTC,SEP,9000,55.0,15.0
2025,9,4,06 UTC,SEP,10000,50.0,19.0
2025,9,5,06 UTC,SEP,SURFACE,170.0,2.0
2025,9,5,06 UTC,SEP,1000,20.0,2.0
2025,9,5,06 UTC,SEP,2000,125.0,2.0
2025,9,5,06 UTC,SEP,3000,100.0,4.0
2025,9,5,06 UTC,SEP,4000,115.0,5.0
2025,9,5,06 UTC,SEP,5000,90.0,5.0
2025,9,5,06 UTC,SEP,6000,110.0,8.0
2025,9,5,06 UTC,SEP,7000,115.0,9.0
2025,9,6,06 UTC,SEP,SURFACE,80.0,5.0
2025,9,6,06 UTC,SEP,1000,105.0,3.0
2025,9,6,06 UTC,SEP,2000,100.0,4.0
2025,9,6,06 UTC,SEP,3000,115.0,7.0
2025,9,6,06 UTC,SEP,4000,120.0,5.0
2025,9,6,06 UTC,SEP,5000,130.0,3.0
2025,9,6,06 UTC,SEP,6000,120.0,5.0
2025,9,6,06 UTC,SEP,7000,125.0,3.0
2025,9,7,06 UTC,SEP,SURFACE,30.0,7.0
2025,9,7,06 UTC,SEP,1000,115.0,5.0
2025,9,7,06 UTC,SEP,2000,160.0,5.0
2025,9,7,06 UTC,SEP,3000,130.0,9.0
2025,9,7,06 UTC,SEP,4000,295.0,9.0
2025,9,7,06 UTC,SEP,5000,120.0,3.0
2025,9,7,06 UTC,SEP,6000,80.0,3.0
2025,9,8,06 UTC,SEP,SURFACE,70.0,4.0
2025,9,8,06 UTC,SEP,1000,80.0,10.0
2025,9,8,06 UTC,SEP,2000,110.0,9.0
2025,9,8,06 UTC,SEP,3000,115.0,4.0
2025,9,8,06 UTC,SEP,4000,115.0,4.0
2025,9,8,06 UTC,SEP,5000,155.0,2.0
2025,9,8,06 UTC,SEP,6000,225.0,1.0
2025,9,8,06 UTC,SEP,7000,200.0,1.0
2025,9,8,06 UTC,SEP,8000,165.0,3.0
2025,9,9,06 UTC,SEP,SURFACE,100.0,4.0
2025,9,9,06 UTC,SEP,1000,100.0,9.0
2025,9,9,06 UTC,SEP,2000,100.0,5.0
2025,9,9,06 UTC,SEP,3000,85.0,5.0
2025,9,9,06 UTC,SEP,4000,110.0,6.0
2025,9,9,06 UTC,SEP,5000,90.0,5.0
2025,9,9,06 UTC,SEP,6000,75.0,11.0
2025,9,9,06 UTC,SEP,7000,70.0,9.0
2025,9,9,06 UTC,SEP,8000,55.0,14.0
2025,9,10,06 UTC,SEP,SURFACE,110.0,11.0
2025,9,10,06 UTC,SEP,1000,160.0,5.0
2025,9,10,06 UTC,SEP,2000,130.0,3.0
2025,9,10,06 UTC,SEP,3000,135.0,6.0
2025,9,10,06 UTC,SEP,4000,135.0,9.0
2025,9,10,06 UTC,SEP,5000,130.0,6.0
2025,9,10,06 UTC,SEP,6000,120.0,6.0
2025,9,10,06 UTC,SEP,7000,125.0,5.0
2025,9,10,06 UTC,SEP,8000,95.0,6.0
2025,9,10,06 UTC,SEP,9000,90.0,5.0
2025,9,10,06 UTC,SEP,10000,90.0,7.0
2025,9,11,06 UTC,SEP,SURFACE,90.0,7.0
2025,9,11,06 UTC,SEP,1000,120.0,6.0
2025,9,11,06 UTC,SEP,2000,105.0,12.0
2025,9,11,06 UTC,SEP,3000,110.0,15.0
2025,9,11,06 UTC,SEP,4000,105.0,25.0
2025,9,11,06 UTC,SEP,5000,105.0,23.0
2025,9,11,06 UTC,SEP,6000,95.0,15.0
2025,9,11,06 UTC,SEP,7000,90.0,11.0
2025,9,12,06 UTC,SEP,SURFACE,120.0,6.0
2025,9,12,06 UTC,SEP,1000,285.0,1.0
2025,9,12,06 UTC,SEP,2000,145.0,2.0
2025,9,12,06 UTC,SEP,3000,105.0,4.0
2025,9,12,06 UTC,SEP,4000,120.0,6.0
2025,9,12,06 UTC,SEP,5000,105.0,8.0
2025,9,12,06 UTC,SEP,6000,100.0,10.0
2025,9,12,06 UTC,SEP,7000,75.0,10.0
2025,9,13,06 UTC,SEP,SURFACE,70.0,5.0
2025,9,13,06 UTC,SEP,1000,80.0,8.0
2025,9,13,06 UTC,SEP,2000,80.0,13.0
2025,9,13,06 UTC,SEP,3000,90.0,21.0
2025,9,13,06 UTC,SEP,4000,95.0,13.0
2025,9,13,06 UTC,SEP,5000,95.0,12.0
2025,9,13,06 UTC,SEP,6000,90.0,12.0
2025,9,13,06 UTC,SEP,7000,85.0,12.0
2025,9,13,06 UTC,SEP,8000,105.0,12.0
2025,9,13,06 UTC,SEP,9000,115.0,11.0
2025,9,13,06 UTC,SEP,10000,110.0,14.0
2025,9,13,06 UTC,SEP,11000,110.0,15.0
2025,9,14,06 UTC,SEP,SURFACE,80.0,3.0
2025,9,14,06 UTC,SEP,1000,70.0,6.0
2025,9,14,06 UTC,SEP,2000,75.0,7.0
2025,9,14,06 UTC,SEP,3000,65.0,6.0
2025,9,14,06 UTC,SEP,4000,45.0,5.0
2025,9,14,06 UTC,SEP,5000,80.0,12.0
2025,9,14,06 UTC,SEP,6000,45.0,6.0
2025,9,14,06 UTC,SEP,7000,90.0,13.0
2025,9,14,06 UTC,SEP,8000,95.0,15.0
2025,9,14,06 UTC,SEP,9000,105.0,17.0
2025,9,14,06 UTC,SEP,10000,145.0,9.0
2025,9,15,06 UTC,SEP,SURFACE,100.0,9.0
2025,9,15,06 UTC,SEP,1000,195.0,2.0
2025,9,15,06 UTC,SEP,2000,125.0,4.0
2025,9,15,06 UTC,SEP,3000,135.0,3.0
2025,9,15,06 UTC,SEP,4000,145.0,3.0
2025,9,15,06 UTC,SEP,5000,115.0,4.0
2025,9,15,06 UTC,SEP,6000,105.0,5.0
2025,9,15,06 UTC,SEP,7000,70.0,5.0
2025,9,15,06 UTC,SEP,8000,55.0,5.0
2025,9,15,06 UTC,SEP,9000,45.0,3.0
2025,9,15,06 UTC,SEP,10000,110.0,2.0
2025,9,16,06 UTC,SEP,SURFACE,90.0,11.0
2025,9,16,06 UTC,SEP,1000,100.0,9.0
2025,9,16,06 UTC,SEP,2000,90.0,7.0
2025,9,16,06 UTC,SEP,3000,70.0,1.0
2025,9,16,06 UTC,SEP,4000,265.0,3.0
2025,9,16,06 UTC,SEP,5000,320.0,2.0
2025,9,16,06 UTC,SEP,6000,295.0,4.0
2025,9,16,06 UTC,SEP,7000,260.0,1.0
2025,9,16,06 UTC,SEP,8000,145.0,2.0
2025,9,16,06 UTC,SEP,9000,105.0,4.0
2025,9,16,06 UTC,SEP,10000,145.0,3.0
2025,9,16,06 UTC,SEP,11000,115.0,3.0
2025,9,17,06 UTC,SEP,SURFACE,100.0,5.0
2025,9,17,06 UTC,SEP,1000,95.0,8.0
2025,9,17,06 UTC,SEP,2000,90.0,8.0
2025,9,17,06 UTC,SEP,3000,100.0,6.0
2025,9,17,06 UTC,SEP,4000,105.0,7.0
2025,9,17,06 UTC,SEP,5000,115.0,4.0
2025,9,17,06 UTC,SEP,6000,105.0,5.0
2025,9,17,06 UTC,SEP,7000,105.0,3.0
2025,9,17,06 UTC,SEP,8000,105.0,3.0
2025,9,17,06 UTC,SEP,9000,110.0,2.0
2025,9,18,06 UTC,SEP,SURFACE,90.0,6.0
2025,9,18,06 UTC,SEP,1000,85.0,4.0
2025,9,18,06 UTC,SEP,2000,90.0,12.0
2025,9,18,06 UTC,SEP,3000,85.0,14.0
2025,9,18,06 UTC,SEP,4000,85.0,11.0
2025,9,18,06 UTC,SEP,5000,95.0,5.0
2025,9,18,06 UTC,SEP,6000,75.0,7.0
2025,9,18,06 UTC,SEP,7000,100.0,4.0
2025,9,18,06 UTC,SEP,8000,150.0,4.0
2025,9,18,06 UTC,SEP,9000,120.0,5.0
2025,9,18,06 UTC,SEP,10000,80.0,12.0
2025,9,19,06 UTC,SEP,SURFACE,100.0,11.0
2025,9,19,06 UTC,SEP,1000,100.0,9.0
2025,9,19,06 UTC,SEP,2000,90.0,15.0
2025,9,19,06 UTC,SEP,3000,85.0,15.0
2025,9,19,06 UTC,SEP,4000,80.0,18.0
2025,9,19,06 UTC,SEP,5000,70.0,6.0
2025,9,19,06 UTC,SEP,6000,105.0,21.0
2025,9,19,06 UTC,SEP,7000,135.0,10.0
2025,9,19,06 UTC,SEP,8000,75.0,26.0
2025,9,20,06 UTC,SEP,SURFACE,90.0,7.0
2025,9,20,06 UTC,SEP,1000,95.0,6.0
2025,9,20,06 UTC,SEP,2000,110.0,8.0
2025,9,20,06 UTC,SEP,3000,105.0,6.0
2025,9,20,06 UTC,SEP,4000,75.0,7.0
2025,9,20,06 UTC,SEP,5000,60.0,6.0
2025,9,20,06 UTC,SEP,6000,65.0,4.0
2025,9,20,06 UTC,SEP,7000,15.0,5.0
2025,9,20,06 UTC,SEP,8000,20.0,5.0
2025,9,20,06 UTC,SEP,9000,30.0,5.0
2025,9,20,06 UTC,SEP,10000,25.0,4.0
2025,9,21,06 UTC,SEP,SURFACE,90.0,3.0
2025,9,21,06 UTC,SEP,1000,75.0,11.0
2025,9,21,06 UTC,SEP,2000,140.0,5.0
2025,9,21,06 UTC,SEP,3000,110.0,11.0
2025,9,21,06 UTC,SEP,4000,100.0,9.0
2025,9,21,06 UTC,SEP,5000,105.0,6.0
2025,9,21,06 UTC,SEP,6000,75.0,4.0
2025,9,21,06 UTC,SEP,7000,105.0,6.0
2025,9,21,06 UTC,SEP,8000,110.0,9.0
2025,9,22,06 UTC,SEP,SURFACE,70.0,7.0
2025,9,22,06 UTC,SEP,1000,100.0,6.0
2025,9,22,06 UTC,SEP,2000,100.0,5.0
2025,9,22,06 UTC,SEP,3000,135.0,4.0
2025,9,22,06 UTC,SEP,4000,125.0,8.0
2025,9,22,06 UTC,SEP,5000,130.0,7.0
